deslocamento_final,z_padronizado
-150.0,-1.5
92.0,0.92
-122.0,-1.22
28.0,0.28
40.0,0.4
20.0,0.2
-16.0,-0.16
-184.0,-1.84
-18.0,-0.18
-80.0,-0.8
-50.0,-0.5
-158.0,-1.58
34.0,0.34
70.0,0.7
-170.0,-1.7
124.0,1.24
-52.0,-0.52
20.0,0.2
196.0,1.96
-92.0,-0.92
-136.0,-1.36
74.0,0.74
-74.0,-0.74
-128.0,-1.28
40.0,0.4
-140.0,-1.4
-68.0,-0.68
-90.0,-0.9
38.0,0.38
-6.0,-0.06
20.0,0.2
-220.0,-2.2
-42.0,-0.42
-190.0,-1.9
-80.0,-0.8
34.0,0.34
-16.0,-0.16
-18.0,-0.18
32.0,0.32
-78.0,-0.78
128.0,1.28
-52.0,-0.52
32.0,0.32
104.0,1.04
-26.0,-0.26
-100.0,-1.0
112.0,1.12
-80.0,-0.8
-2.0,-0.02
4.0,0.04
68.0,0.68
-70.0,-0.7
98.0,0.98
-130.0,-1.3
166.0,1.66
-54.0,-0.54
16.0,0.16
-72.0,-0.72
-116.0,-1.16
80.0,0.8
-2.0,-0.02
-196.0,-1.96
-58.0,-0.58
-24.0,-0.24
-68.0,-0.68
-38.0,-0.38
-52.0,-0.52
168.0,1.68
116.0,1.16
118.0,1.18
168.0,1.68
12.0,0.12
64.0,0.64
30.0,0.3
26.0,0.26
52.0,0.52
24.0,0.24
160.0,1.6
30.0,0.3
-90.0,-0.9
-224.0,-2.24
-90.0,-0.9
-76.0,-0.76
-24.0,-0.24
-100.0,-1.0
148.0,1.48
-68.0,-0.68
-152.0,-1.52
-198.0,-1.98
-158.0,-1.58
46.0,0.46
-88.0,-0.88
-74.0,-0.74
128.0,1.28
24.0,0.24
-60.0,-0.6
2.0,0.02
10.0,0.1
70.0,0.7
-46.0,-0.46
-192.0,-1.92
-226.0,-2.26
2.0,0.02
26.0,0.26
-84.0,-0.84
2.0,0.02
44.0,0.44
-22.0,-0.22
80.0,0.8
62.0,0.62
-184.0,-1.84
-88.0,-0.88
-84.0,-0.84
-42.0,-0.42
-248.0,-2.48
-74.0,-0.74
12.0,0.12
-16.0,-0.16
-88.0,-0.88
-50.0,-0.5
-92.0,-0.92
156.0,1.56
-132.0,-1.32
-158.0,-1.58
0.0,0.0
26.0,0.26
154.0,1.54
98.0,0.98
18.0,0.18
-84.0,-0.84
204.0,2.04
286.0,2.86
-132.0,-1.32
-110.0,-1.1
-38.0,-0.38
96.0,0.96
132.0,1.32
22.0,0.22
-50.0,-0.5
138.0,1.38
48.0,0.48
8.0,0.08
50.0,0.5
194.0,1.94
-102.0,-1.02
20.0,0.2
94.0,0.94
-40.0,-0.4
-148.0,-1.48
22.0,0.22
-170.0,-1.7
-46.0,-0.46
60.0,0.6
2.0,0.02
6.0,0.06
28.0,0.28
-2.0,-0.02
-122.0,-1.22
-80.0,-0.8
34.0,0.34
116.0,1.16
-38.0,-0.38
-82.0,-0.82
-198.0,-1.98
-126.0,-1.26
-14.0,-0.14
-2.0,-0.02
-50.0,-0.5
-74.0,-0.74
-18.0,-0.18
78.0,0.78
166.0,1.66
34.0,0.34
-74.0,-0.74
94.0,0.94
154.0,1.54
-70.0,-0.7
134.0,1.34
-80.0,-0.8
-86.0,-0.86
22.0,0.22
82.0,0.82
6.0,0.06
-110.0,-1.1
148.0,1.48
-46.0,-0.46
86.0,0.86
0.0,0.0
-238.0,-2.38
-134.0,-1.34
40.0,0.4
44.0,0.44
-28.0,-0.28
-28.0,-0.28
100.0,1.0
78.0,0.78
-24.0,-0.24
56.0,0.56
-76.0,-0.76
8.0,0.08
-130.0,-1.3
42.0,0.42
-38.0,-0.38
-168.0,-1.68
-170.0,-1.7
6.0,0.06
120.0,1.2
20.0,0.2
80.0,0.8
-104.0,-1.04
24.0,0.24
-26.0,-0.26
-46.0,-0.46
-158.0,-1.58
-32.0,-0.32
-192.0,-1.92
278.0,2.78
66.0,0.66
-156.0,-1.56
28.0,0.28
174.0,1.74
52.0,0.52
192.0,1.92
24.0,0.24
-148.0,-1.48
20.0,0.2
-2.0,-0.02
-22.0,-0.22
-38.0,-0.38
124.0,1.24
24.0,0.24
44.0,0.44
-22.0,-0.22
-24.0,-0.24
6.0,0.06
24.0,0.24
38.0,0.38
90.0,0.9
-8.0,-0.08
78.0,0.78
124.0,1.24
-72.0,-0.72
-2.0,-0.02
-76.0,-0.76
168.0,1.68
108.0,1.08
-194.0,-1.94
-136.0,-1.36
-82.0,-0.82
8.0,0.08
-76.0,-0.76
-36.0,-0.36
-98.0,-0.98
-68.0,-0.68
72.0,0.72
104.0,1.04
-46.0,-0.46
58.0,0.58
24.0,0.24
16.0,0.16
126.0,1.26
14.0,0.14
-40.0,-0.4
50.0,0.5
-208.0,-2.08
144.0,1.44
22.0,0.22
-156.0,-1.56
62.0,0.62
-22.0,-0.22
-170.0,-1.7
-34.0,-0.34
146.0,1.46
-58.0,-0.58
-20.0,-0.2
22.0,0.22
26.0,0.26
6.0,0.06
-6.0,-0.06
-168.0,-1.68
-176.0,-1.76
-42.0,-0.42
120.0,1.2
150.0,1.5
-112.0,-1.12
-4.0,-0.04
24.0,0.24
66.0,0.66
78.0,0.78
180.0,1.8
122.0,1.22
8.0,0.08
-70.0,-0.7
24.0,0.24
-196.0,-1.96
-74.0,-0.74
-74.0,-0.74
-102.0,-1.02
-4.0,-0.04
94.0,0.94
-24.0,-0.24
-28.0,-0.28
-170.0,-1.7
-184.0,-1.84
-54.0,-0.54
94.0,0.94
-18.0,-0.18
138.0,1.38
128.0,1.28
32.0,0.32
-60.0,-0.6
-128.0,-1.28
132.0,1.32
-202.0,-2.02
-14.0,-0.14
30.0,0.3
-28.0,-0.28
-10.0,-0.1
-50.0,-0.5
74.0,0.74
-66.0,-0.66
-92.0,-0.92
90.0,0.9
28.0,0.28
70.0,0.7
38.0,0.38
122.0,1.22
-122.0,-1.22
-30.0,-0.3
-114.0,-1.14
130.0,1.3
68.0,0.68
80.0,0.8
-14.0,-0.14
-14.0,-0.14
-14.0,-0.14
92.0,0.92
48.0,0.48
86.0,0.86
-212.0,-2.12
76.0,0.76
-8.0,-0.08
-44.0,-0.44
114.0,1.14
-62.0,-0.62
102.0,1.02
-4.0,-0.04
74.0,0.74
126.0,1.26
150.0,1.5
36.0,0.36
-62.0,-0.62
-14.0,-0.14
76.0,0.76
154.0,1.54
-56.0,-0.56
-200.0,-2.0
-52.0,-0.52
156.0,1.56
-12.0,-0.12
102.0,1.02
-134.0,-1.34
86.0,0.86
66.0,0.66
56.0,0.56
96.0,0.96
-92.0,-0.92
68.0,0.68
84.0,0.84
56.0,0.56
-70.0,-0.7
30.0,0.3
14.0,0.14
6.0,0.06
-28.0,-0.28
-196.0,-1.96
-62.0,-0.62
144.0,1.44
62.0,0.62
-50.0,-0.5
148.0,1.48
90.0,0.9
-160.0,-1.6
132.0,1.32
-160.0,-1.6
70.0,0.7
92.0,0.92
6.0,0.06
-98.0,-0.98
114.0,1.14
-8.0,-0.08
4.0,0.04
32.0,0.32
-34.0,-0.34
174.0,1.74
-44.0,-0.44
98.0,0.98
-172.0,-1.72
104.0,1.04
142.0,1.42
-138.0,-1.38
-70.0,-0.7
18.0,0.18
-38.0,-0.38
86.0,0.86
62.0,0.62
86.0,0.86
16.0,0.16
-34.0,-0.34
-28.0,-0.28
-238.0,-2.38
-44.0,-0.44
14.0,0.14
-4.0,-0.04
-114.0,-1.14
-120.0,-1.2
84.0,0.84
76.0,0.76
-48.0,-0.48
-36.0,-0.36
-20.0,-0.2
-8.0,-0.08
0.0,0.0
80.0,0.8
-50.0,-0.5
-16.0,-0.16
-66.0,-0.66
-154.0,-1.54
84.0,0.84
-94.0,-0.94
-66.0,-0.66
158.0,1.58
-102.0,-1.02
12.0,0.12
64.0,0.64
90.0,0.9
-92.0,-0.92
-148.0,-1.48
18.0,0.18
-166.0,-1.66
62.0,0.62
84.0,0.84
-72.0,-0.72
70.0,0.7
-128.0,-1.28
-116.0,-1.16
6.0,0.06
-16.0,-0.16
-6.0,-0.06
186.0,1.86
0.0,0.0
26.0,0.26
-122.0,-1.22
-64.0,-0.64
-108.0,-1.08
46.0,0.46
-54.0,-0.54
-76.0,-0.76
108.0,1.08
-76.0,-0.76
60.0,0.6
-6.0,-0.06
156.0,1.56
-20.0,-0.2
-118.0,-1.18
44.0,0.44
8.0,0.08
-156.0,-1.56
6.0,0.06
6.0,0.06
44.0,0.44
54.0,0.54
78.0,0.78
32.0,0.32
92.0,0.92
18.0,0.18
42.0,0.42
-16.0,-0.16
-24.0,-0.24
-78.0,-0.78
-94.0,-0.94
50.0,0.5
90.0,0.9
-86.0,-0.86
52.0,0.52
34.0,0.34
-152.0,-1.52
84.0,0.84
-16.0,-0.16
-18.0,-0.18
-78.0,-0.78
76.0,0.76
22.0,0.22
54.0,0.54
-62.0,-0.62
6.0,0.06
-54.0,-0.54
64.0,0.64
-28.0,-0.28
-184.0,-1.84
-88.0,-0.88
76.0,0.76
28.0,0.28
-88.0,-0.88
64.0,0.64
-260.0,-2.6
302.0,3.02
-60.0,-0.6
-174.0,-1.74
-70.0,-0.7
62.0,0.62
-68.0,-0.68
-52.0,-0.52
52.0,0.52
44.0,0.44
-368.0,-3.68
-132.0,-1.32
36.0,0.36
-86.0,-0.86
-80.0,-0.8
14.0,0.14
106.0,1.06
-184.0,-1.84
70.0,0.7
198.0,1.98
-88.0,-0.88
158.0,1.58
-48.0,-0.48
-50.0,-0.5
0.0,0.0
4.0,0.04
-84.0,-0.84
-76.0,-0.76
-36.0,-0.36
68.0,0.68
-18.0,-0.18
-34.0,-0.34
-80.0,-0.8
-58.0,-0.58
-142.0,-1.42
-6.0,-0.06
40.0,0.4
-42.0,-0.42
-72.0,-0.72
-18.0,-0.18
144.0,1.44
52.0,0.52
86.0,0.86
96.0,0.96
134.0,1.34
-6.0,-0.06
98.0,0.98
80.0,0.8
-118.0,-1.18
-130.0,-1.3
232.0,2.32
52.0,0.52
118.0,1.18
102.0,1.02
-22.0,-0.22
68.0,0.68
-126.0,-1.26
78.0,0.78
-150.0,-1.5
162.0,1.62
86.0,0.86
8.0,0.08
136.0,1.36
26.0,0.26
144.0,1.44
34.0,0.34
-152.0,-1.52
-82.0,-0.82
-168.0,-1.68
110.0,1.1
-14.0,-0.14
248.0,2.48
62.0,0.62
-78.0,-0.78
138.0,1.38
-188.0,-1.88
26.0,0.26
86.0,0.86
36.0,0.36
-18.0,-0.18
-98.0,-0.98
-92.0,-0.92
-60.0,-0.6
-182.0,-1.82
-98.0,-0.98
-66.0,-0.66
80.0,0.8
-214.0,-2.14
-18.0,-0.18
-32.0,-0.32
-38.0,-0.38
-38.0,-0.38
102.0,1.02
-26.0,-0.26
154.0,1.54
-98.0,-0.98
82.0,0.82
70.0,0.7
-6.0,-0.06
-52.0,-0.52
-10.0,-0.1
-24.0,-0.24
-22.0,-0.22
-162.0,-1.62
72.0,0.72
134.0,1.34
-52.0,-0.52
-30.0,-0.3
-88.0,-0.88
-140.0,-1.4
84.0,0.84
70.0,0.7
30.0,0.3
4.0,0.04
78.0,0.78
-62.0,-0.62
-78.0,-0.78
-34.0,-0.34
32.0,0.32
36.0,0.36
14.0,0.14
-62.0,-0.62
-8.0,-0.08
-92.0,-0.92
-150.0,-1.5
-90.0,-0.9
-148.0,-1.48
160.0,1.6
78.0,0.78
58.0,0.58
-184.0,-1.84
96.0,0.96
24.0,0.24
98.0,0.98
136.0,1.36
86.0,0.86
78.0,0.78
-34.0,-0.34
-24.0,-0.24
-58.0,-0.58
-12.0,-0.12
-98.0,-0.98
138.0,1.38
-84.0,-0.84
40.0,0.4
-52.0,-0.52
10.0,0.1
116.0,1.16
58.0,0.58
-154.0,-1.54
-74.0,-0.74
178.0,1.78
-62.0,-0.62
30.0,0.3
-18.0,-0.18
-92.0,-0.92
-22.0,-0.22
-48.0,-0.48
-22.0,-0.22
56.0,0.56
-44.0,-0.44
0.0,0.0
-64.0,-0.64
118.0,1.18
-108.0,-1.08
14.0,0.14
-106.0,-1.06
32.0,0.32
108.0,1.08
-60.0,-0.6
40.0,0.4
88.0,0.88
-34.0,-0.34
-2.0,-0.02
-56.0,-0.56
166.0,1.66
2.0,0.02
-16.0,-0.16
-72.0,-0.72
-78.0,-0.78
-20.0,-0.2
6.0,0.06
-96.0,-0.96
-38.0,-0.38
-136.0,-1.36
44.0,0.44
150.0,1.5
-120.0,-1.2
-36.0,-0.36
84.0,0.84
-118.0,-1.18
-64.0,-0.64
-106.0,-1.06
-28.0,-0.28
128.0,1.28
-178.0,-1.78
-122.0,-1.22
-58.0,-0.58
-124.0,-1.24
38.0,0.38
4.0,0.04
18.0,0.18
130.0,1.3
-128.0,-1.28
64.0,0.64
130.0,1.3
-162.0,-1.62
-8.0,-0.08
4.0,0.04
24.0,0.24
-44.0,-0.44
-108.0,-1.08
142.0,1.42
-22.0,-0.22
-42.0,-0.42
-102.0,-1.02
-174.0,-1.74
10.0,0.1
-52.0,-0.52
-56.0,-0.56
-56.0,-0.56
122.0,1.22
98.0,0.98
60.0,0.6
42.0,0.42
-34.0,-0.34
-34.0,-0.34
154.0,1.54
98.0,0.98
-144.0,-1.44
106.0,1.06
-188.0,-1.88
28.0,0.28
94.0,0.94
156.0,1.56
-42.0,-0.42
-140.0,-1.4
-84.0,-0.84
-54.0,-0.54
120.0,1.2
-42.0,-0.42
-94.0,-0.94
-6.0,-0.06
-216.0,-2.16
-120.0,-1.2
40.0,0.4
180.0,1.8
-10.0,-0.1
104.0,1.04
162.0,1.62
-88.0,-0.88
32.0,0.32
-106.0,-1.06
-136.0,-1.36
44.0,0.44
-8.0,-0.08
-72.0,-0.72
-46.0,-0.46
-20.0,-0.2
12.0,0.12
50.0,0.5
108.0,1.08
-62.0,-0.62
-70.0,-0.7
-28.0,-0.28
316.0,3.16
46.0,0.46
14.0,0.14
-20.0,-0.2
226.0,2.26
10.0,0.1
58.0,0.58
8.0,0.08
-6.0,-0.06
-194.0,-1.94
-18.0,-0.18
-2.0,-0.02
-48.0,-0.48
-28.0,-0.28
34.0,0.34
-42.0,-0.42
-52.0,-0.52
-18.0,-0.18
-138.0,-1.38
-118.0,-1.18
138.0,1.38
8.0,0.08
52.0,0.52
62.0,0.62
-20.0,-0.2
-72.0,-0.72
-104.0,-1.04
30.0,0.3
-22.0,-0.22
106.0,1.06
-244.0,-2.44
-112.0,-1.12
-80.0,-0.8
38.0,0.38
-64.0,-0.64
-16.0,-0.16
156.0,1.56
84.0,0.84
-4.0,-0.04
98.0,0.98
-78.0,-0.78
-168.0,-1.68
-70.0,-0.7
-20.0,-0.2
190.0,1.9
54.0,0.54
-12.0,-0.12
42.0,0.42
-4.0,-0.04
-60.0,-0.6
170.0,1.7
0.0,0.0
60.0,0.6
-22.0,-0.22
52.0,0.52
-106.0,-1.06
-18.0,-0.18
-152.0,-1.52
-42.0,-0.42
118.0,1.18
196.0,1.96
178.0,1.78
-68.0,-0.68
234.0,2.34
92.0,0.92
-10.0,-0.1
-150.0,-1.5
-38.0,-0.38
-4.0,-0.04
6.0,0.06
46.0,0.46
94.0,0.94
116.0,1.16
6.0,0.06
14.0,0.14
10.0,0.1
56.0,0.56
-42.0,-0.42
0.0,0.0
62.0,0.62
-64.0,-0.64
-72.0,-0.72
6.0,0.06
120.0,1.2
66.0,0.66
124.0,1.24
-118.0,-1.18
28.0,0.28
-246.0,-2.46
-18.0,-0.18
-2.0,-0.02
-244.0,-2.44
32.0,0.32
-50.0,-0.5
68.0,0.68
-26.0,-0.26
58.0,0.58
-76.0,-0.76
-2.0,-0.02
102.0,1.02
56.0,0.56
-8.0,-0.08
34.0,0.34
64.0,0.64
-62.0,-0.62
136.0,1.36
46.0,0.46
-108.0,-1.08
154.0,1.54
80.0,0.8
144.0,1.44
28.0,0.28
10.0,0.1
-150.0,-1.5
-162.0,-1.62
-8.0,-0.08
-80.0,-0.8
-136.0,-1.36
-74.0,-0.74
-174.0,-1.74
12.0,0.12
22.0,0.22
150.0,1.5
118.0,1.18
-66.0,-0.66
86.0,0.86
94.0,0.94
138.0,1.38
56.0,0.56
-112.0,-1.12
112.0,1.12
-112.0,-1.12
-20.0,-0.2
-30.0,-0.3
-254.0,-2.54
50.0,0.5
84.0,0.84
10.0,0.1
-140.0,-1.4
-14.0,-0.14
108.0,1.08
-160.0,-1.6
190.0,1.9
-10.0,-0.1
20.0,0.2
-76.0,-0.76
48.0,0.48
-22.0,-0.22
66.0,0.66
-56.0,-0.56
98.0,0.98
-120.0,-1.2
210.0,2.1
-146.0,-1.46
48.0,0.48
22.0,0.22
-66.0,-0.66
-80.0,-0.8
-2.0,-0.02
-188.0,-1.88
-130.0,-1.3
56.0,0.56
-318.0,-3.18
-140.0,-1.4
142.0,1.42
-128.0,-1.28
44.0,0.44
-218.0,-2.18
-78.0,-0.78
118.0,1.18
22.0,0.22
-8.0,-0.08
262.0,2.62
-164.0,-1.64
-64.0,-0.64
170.0,1.7
-2.0,-0.02
-94.0,-0.94
-4.0,-0.04
16.0,0.16
112.0,1.12
-46.0,-0.46
126.0,1.26
46.0,0.46
72.0,0.72
-78.0,-0.78
16.0,0.16
34.0,0.34
-122.0,-1.22
172.0,1.72
-156.0,-1.56
-8.0,-0.08
76.0,0.76
-88.0,-0.88
40.0,0.4
76.0,0.76
94.0,0.94
8.0,0.08
-50.0,-0.5
112.0,1.12
32.0,0.32
-24.0,-0.24
-50.0,-0.5
-30.0,-0.3
4.0,0.04
96.0,0.96
6.0,0.06
238.0,2.38
158.0,1.58
-2.0,-0.02
28.0,0.28
128.0,1.28
-28.0,-0.28
12.0,0.12
138.0,1.38
-188.0,-1.88
118.0,1.18
-8.0,-0.08
-52.0,-0.52
-36.0,-0.36
58.0,0.58
-48.0,-0.48
94.0,0.94
-62.0,-0.62
86.0,0.86
6.0,0.06
32.0,0.32
-48.0,-0.48
12.0,0.12
66.0,0.66
74.0,0.74
-30.0,-0.3
-40.0,-0.4
82.0,0.82
200.0,2.0
28.0,0.28
18.0,0.18
-142.0,-1.42
82.0,0.82
132.0,1.32
204.0,2.04
142.0,1.42
-104.0,-1.04
112.0,1.12
62.0,0.62
10.0,0.1
164.0,1.64
4.0,0.04
-110.0,-1.1
38.0,0.38
130.0,1.3
-108.0,-1.08
-136.0,-1.36
0.0,0.0
46.0,0.46
74.0,0.74
194.0,1.94
76.0,0.76
-40.0,-0.4
-60.0,-0.6
-86.0,-0.86
2.0,0.02
-42.0,-0.42
128.0,1.28
130.0,1.3
204.0,2.04
-2.0,-0.02
30.0,0.3
-28.0,-0.28
50.0,0.5
142.0,1.42
40.0,0.4
190.0,1.9
64.0,0.64
6.0,0.06
66.0,0.66
-114.0,-1.14
198.0,1.98
-30.0,-0.3
-52.0,-0.52
-138.0,-1.38
68.0,0.68
-24.0,-0.24
-10.0,-0.1
-62.0,-0.62
82.0,0.82
-86.0,-0.86
24.0,0.24
-48.0,-0.48
34.0,0.34
116.0,1.16
-148.0,-1.48
158.0,1.58
56.0,0.56
-180.0,-1.8
226.0,2.26
44.0,0.44
-12.0,-0.12
-14.0,-0.14
-88.0,-0.88
214.0,2.14
-20.0,-0.2
28.0,0.28
-68.0,-0.68
64.0,0.64
-152.0,-1.52
-178.0,-1.78
50.0,0.5
-130.0,-1.3
4.0,0.04
66.0,0.66
-6.0,-0.06
22.0,0.22
26.0,0.26
-146.0,-1.46
-186.0,-1.86
42.0,0.42
-140.0,-1.4
128.0,1.28
142.0,1.42
-18.0,-0.18
-54.0,-0.54
30.0,0.3
32.0,0.32
8.0,0.08
18.0,0.18
156.0,1.56
-148.0,-1.48
-126.0,-1.26
48.0,0.48
-110.0,-1.1
-40.0,-0.4
66.0,0.66
-172.0,-1.72
112.0,1.12
-42.0,-0.42
-84.0,-0.84
-48.0,-0.48
50.0,0.5
4.0,0.04
34.0,0.34
-78.0,-0.78
-38.0,-0.38
-156.0,-1.56
-4.0,-0.04
-10.0,-0.1
208.0,2.08
-146.0,-1.46
10.0,0.1
-152.0,-1.52
-148.0,-1.48
8.0,0.08
128.0,1.28
-8.0,-0.08
-14.0,-0.14
-30.0,-0.3
-106.0,-1.06
-66.0,-0.66
72.0,0.72
12.0,0.12
80.0,0.8
126.0,1.26
-108.0,-1.08
60.0,0.6
20.0,0.2
-6.0,-0.06
-124.0,-1.24
-16.0,-0.16
22.0,0.22
34.0,0.34
-212.0,-2.12
186.0,1.86
-228.0,-2.28
-94.0,-0.94
22.0,0.22
-78.0,-0.78
-10.0,-0.1
236.0,2.36
-34.0,-0.34
10.0,0.1
-78.0,-0.78
-194.0,-1.94
-56.0,-0.56
116.0,1.16
48.0,0.48
-12.0,-0.12
-48.0,-0.48
-136.0,-1.36
60.0,0.6
-70.0,-0.7
64.0,0.64
24.0,0.24
56.0,0.56
36.0,0.36
-24.0,-0.24
94.0,0.94
28.0,0.28
-6.0,-0.06
34.0,0.34
-60.0,-0.6
10.0,0.1
-38.0,-0.38
-92.0,-0.92
162.0,1.62
68.0,0.68
106.0,1.06
-44.0,-0.44
84.0,0.84
-146.0,-1.46
120.0,1.2
-136.0,-1.36
-70.0,-0.7
-90.0,-0.9
4.0,0.04
-22.0,-0.22
106.0,1.06
236.0,2.36
126.0,1.26
-40.0,-0.4
-110.0,-1.1
-142.0,-1.42
-78.0,-0.78
62.0,0.62
-18.0,-0.18
-96.0,-0.96
36.0,0.36
278.0,2.78
-70.0,-0.7
74.0,0.74
24.0,0.24
44.0,0.44
-8.0,-0.08
156.0,1.56
0.0,0.0
222.0,2.22
-190.0,-1.9
-116.0,-1.16
24.0,0.24
44.0,0.44
-88.0,-0.88
148.0,1.48
-22.0,-0.22
72.0,0.72
166.0,1.66
-32.0,-0.32
0.0,0.0
10.0,0.1
-192.0,-1.92
-10.0,-0.1
-96.0,-0.96
92.0,0.92
-24.0,-0.24
-68.0,-0.68
-96.0,-0.96
-4.0,-0.04
-168.0,-1.68
-150.0,-1.5
-2.0,-0.02
104.0,1.04
-34.0,-0.34
38.0,0.38
-84.0,-0.84
-186.0,-1.86
24.0,0.24
-40.0,-0.4
-56.0,-0.56
-214.0,-2.14
-134.0,-1.34
66.0,0.66
-46.0,-0.46
-96.0,-0.96
-22.0,-0.22
64.0,0.64
-128.0,-1.28
-30.0,-0.3
152.0,1.52
-10.0,-0.1
28.0,0.28
12.0,0.12
88.0,0.88
28.0,0.28
-56.0,-0.56
34.0,0.34
-6.0,-0.06
-172.0,-1.72
80.0,0.8
-14.0,-0.14
-132.0,-1.32
88.0,0.88
-6.0,-0.06
150.0,1.5
-58.0,-0.58
160.0,1.6
-138.0,-1.38
-6.0,-0.06
254.0,2.54
-22.0,-0.22
60.0,0.6
114.0,1.14
-124.0,-1.24
34.0,0.34
100.0,1.0
222.0,2.22
-4.0,-0.04
6.0,0.06
60.0,0.6
128.0,1.28
150.0,1.5
24.0,0.24
-164.0,-1.64
10.0,0.1
76.0,0.76
144.0,1.44
-72.0,-0.72
28.0,0.28
-42.0,-0.42
56.0,0.56
-8.0,-0.08
92.0,0.92
78.0,0.78
-12.0,-0.12
68.0,0.68
-68.0,-0.68
-126.0,-1.26
34.0,0.34
62.0,0.62
28.0,0.28
138.0,1.38
-142.0,-1.42
-22.0,-0.22
136.0,1.36
-2.0,-0.02
-188.0,-1.88
-20.0,-0.2
-246.0,-2.46
-28.0,-0.28
-58.0,-0.58
24.0,0.24
90.0,0.9
58.0,0.58
-100.0,-1.0
104.0,1.04
82.0,0.82
62.0,0.62
-16.0,-0.16
-38.0,-0.38
30.0,0.3
-54.0,-0.54
-80.0,-0.8
-36.0,-0.36
-92.0,-0.92
232.0,2.32
92.0,0.92
-66.0,-0.66
-34.0,-0.34
-84.0,-0.84
4.0,0.04
132.0,1.32
184.0,1.84
78.0,0.78
-8.0,-0.08
100.0,1.0
38.0,0.38
102.0,1.02
108.0,1.08
-8.0,-0.08
50.0,0.5
-38.0,-0.38
20.0,0.2
44.0,0.44
82.0,0.82
58.0,0.58
96.0,0.96
-62.0,-0.62
-42.0,-0.42
70.0,0.7
-50.0,-0.5
-120.0,-1.2
60.0,0.6
14.0,0.14
-94.0,-0.94
-32.0,-0.32
132.0,1.32
-34.0,-0.34
-148.0,-1.48
-170.0,-1.7
60.0,0.6
-82.0,-0.82
2.0,0.02
-248.0,-2.48
-120.0,-1.2
-74.0,-0.74
-30.0,-0.3
-108.0,-1.08
126.0,1.26
-30.0,-0.3
150.0,1.5
100.0,1.0
-40.0,-0.4
38.0,0.38
46.0,0.46
40.0,0.4
2.0,0.02
-238.0,-2.38
14.0,0.14
-166.0,-1.66
-66.0,-0.66
84.0,0.84
168.0,1.68
-138.0,-1.38
-18.0,-0.18
58.0,0.58
-16.0,-0.16
-144.0,-1.44
24.0,0.24
30.0,0.3
-46.0,-0.46
-32.0,-0.32
-84.0,-0.84
14.0,0.14
114.0,1.14
-30.0,-0.3
74.0,0.74
-10.0,-0.1
-148.0,-1.48
-182.0,-1.82
-168.0,-1.68
82.0,0.82
-30.0,-0.3
-26.0,-0.26
-58.0,-0.58
92.0,0.92
66.0,0.66
-8.0,-0.08
108.0,1.08
50.0,0.5
-14.0,-0.14
30.0,0.3
254.0,2.54
-106.0,-1.06
82.0,0.82
122.0,1.22
192.0,1.92
-178.0,-1.78
-162.0,-1.62
216.0,2.16
-12.0,-0.12
116.0,1.16
6.0,0.06
-38.0,-0.38
-78.0,-0.78
96.0,0.96
56.0,0.56
26.0,0.26
-82.0,-0.82
-28.0,-0.28
-38.0,-0.38
40.0,0.4
58.0,0.58
-188.0,-1.88
-16.0,-0.16
102.0,1.02
-30.0,-0.3
-50.0,-0.5
14.0,0.14
-198.0,-1.98
-54.0,-0.54
-110.0,-1.1
122.0,1.22
130.0,1.3
74.0,0.74
-106.0,-1.06
-10.0,-0.1
114.0,1.14
-148.0,-1.48
144.0,1.44
-56.0,-0.56
-22.0,-0.22
-90.0,-0.9
-66.0,-0.66
40.0,0.4
-66.0,-0.66
-168.0,-1.68
-28.0,-0.28
-96.0,-0.96
32.0,0.32
66.0,0.66
-20.0,-0.2
100.0,1.0
-84.0,-0.84
-220.0,-2.2
-76.0,-0.76
96.0,0.96
-102.0,-1.02
-66.0,-0.66
134.0,1.34
98.0,0.98
52.0,0.52
-26.0,-0.26
8.0,0.08
36.0,0.36
-134.0,-1.34
-30.0,-0.3
76.0,0.76
-18.0,-0.18
-114.0,-1.14
24.0,0.24
18.0,0.18
-24.0,-0.24
-36.0,-0.36
-6.0,-0.06
10.0,0.1
-32.0,-0.32
-32.0,-0.32
140.0,1.4
100.0,1.0
86.0,0.86
-54.0,-0.54
-74.0,-0.74
24.0,0.24
80.0,0.8
-192.0,-1.92
48.0,0.48
-96.0,-0.96
18.0,0.18
14.0,0.14
148.0,1.48
-176.0,-1.76
-66.0,-0.66
80.0,0.8
26.0,0.26
90.0,0.9
-56.0,-0.56
-34.0,-0.34
-88.0,-0.88
-122.0,-1.22
158.0,1.58
-70.0,-0.7
-32.0,-0.32
30.0,0.3
-42.0,-0.42
-42.0,-0.42
164.0,1.64
12.0,0.12
-88.0,-0.88
-98.0,-0.98
64.0,0.64
42.0,0.42
-8.0,-0.08
12.0,0.12
12.0,0.12
26.0,0.26
162.0,1.62
-24.0,-0.24
-136.0,-1.36
64.0,0.64
138.0,1.38
-32.0,-0.32
16.0,0.16
70.0,0.7
54.0,0.54
132.0,1.32
74.0,0.74
-66.0,-0.66
78.0,0.78
16.0,0.16
100.0,1.0
-42.0,-0.42
-112.0,-1.12
-22.0,-0.22
-6.0,-0.06
-14.0,-0.14
-54.0,-0.54
190.0,1.9
34.0,0.34
104.0,1.04
-218.0,-2.18
30.0,0.3
-176.0,-1.76
-88.0,-0.88
-138.0,-1.38
