tempo,caminhada_1,caminhada_2,caminhada_3,caminhada_4,caminhada_5,caminhada_6,caminhada_7,caminhada_8,caminhada_9,caminhada_10
304,4.0,36.0,-6.0,-12.0,16.0,32.0,24.0,8.0,2.0,24.0
305,3.0,35.0,-5.0,-11.0,15.0,31.0,25.0,9.0,1.0,23.0
306,2.0,34.0,-6.0,-12.0,14.0,30.0,24.0,8.0,0.0,22.0
307,3.0,33.0,-5.0,-13.0,15.0,31.0,23.0,9.0,-1.0,23.0
308,4.0,32.0,-6.0,-12.0,14.0,30.0,24.0,8.0,-2.0,24.0
309,5.0,31.0,-5.0,-13.0,15.0,29.0,25.0,7.0,-1.0,23.0
310,4.0,30.0,-4.0,-12.0,14.0,28.0,26.0,8.0,-2.0,22.0
311,3.0,29.0,-5.0,-13.0,13.0,27.0,25.0,9.0,-1.0,23.0
312,2.0,28.0,-6.0,-14.0,12.0,26.0,24.0,8.0,-2.0,22.0
313,3.0,29.0,-5.0,-13.0,13.0,27.0,25.0,9.0,-1.0,23.0
314,2.0,30.0,-4.0,-14.0,12.0,28.0,26.0,8.0,-2.0,24.0
315,1.0,31.0,-3.0,-15.0,11.0,29.0,27.0,7.0,-3.0,25.0
316,2.0,30.0,-2.0,-16.0,12.0,30.0,26.0,8.0,-4.0,26.0
317,1.0,29.0,-3.0,-17.0,13.0,31.0,27.0,9.0,-3.0,25.0
318,2.0,30.0,-2.0,-16.0,14.0,32.0,28.0,10.0,-2.0,26.0
319,3.0,29.0,-1.0,-15.0,13.0,33.0,29.0,9.0,-1.0,27.0
320,4.0,28.0,0.0,-16.0,14.0,32.0,30.0,8.0,0.0,26.0
321,3.0,27.0,1.0,-15.0,13.0,31.0,31.0,9.0,-1.0,25.0
322,4.0,28.0,2.0,-16.0,12.0,30.0,30.0,10.0,0.0,26.0
323,3.0,27.0,1.0,-17.0,11.0,31.0,31.0,11.0,1.0,27.0
324,4.0,28.0,2.0,-16.0,10.0,30.0,30.0,10.0,0.0,28.0
325,3.0,29.0,3.0,-17.0,11.0,31.0,29.0,11.0,1.0,27.0
326,2.0,28.0,2.0,-18.0,10.0,30.0,30.0,12.0,2.0,28.0
327,3.0,29.0,3.0,-17.0,11.0,31.0,31.0,11.0,1.0,27.0
328,4.0,28.0,2.0,-16.0,10.0,30.0,32.0,10.0,0.0,28.0
329,3.0,29.0,3.0,-17.0,9.0,31.0,33.0,9.0,-1.0,29.0
330,2.0,28.0,4.0,-16.0,10.0,30.0,32.0,8.0,0.0,30.0
331,3.0,27.0,5.0,-17.0,11.0,31.0,31.0,9.0,-1.0,31.0
332,4.0,26.0,6.0,-18.0,12.0,30.0,32.0,8.0,-2.0,32.0
333,3.0,25.0,7.0,-17.0,13.0,29.0,31.0,9.0,-1.0,33.0
334,2.0,26.0,6.0,-16.0,12.0,30.0,30.0,10.0,0.0,32.0
335,1.0,25.0,5.0,-17.0,11.0,29.0,29.0,9.0,1.0,33.0
336,0.0,24.0,6.0,-16.0,10.0,28.0,30.0,10.0,0.0,32.0
337,-1.0,23.0,5.0,-15.0,11.0,29.0,31.0,9.0,-1.0,31.0
338,0.0,24.0,6.0,-16.0,10.0,28.0,32.0,10.0,0.0,30.0
339,1.0,23.0,7.0,-17.0,11.0,27.0,33.0,9.0,1.0,29.0
340,0.0,24.0,8.0,-18.0,12.0,28.0,32.0,10.0,2.0,28.0
341,1.0,25.0,7.0,-19.0,11.0,29.0,33.0,11.0,1.0,27.0
342,2.0,26.0,8.0,-20.0,10.0,28.0,34.0,12.0,2.0,28.0
343,1.0,27.0,7.0,-19.0,9.0,29.0,33.0,13.0,1.0,29.0
344,0.0,28.0,8.0,-20.0,10.0,30.0,32.0,14.0,2.0,28.0
345,-1.0,27.0,7.0,-21.0,11.0,31.0,33.0,15.0,1.0,27.0
346,-2.0,26.0,6.0,-22.0,10.0,30.0,32.0,14.0,0.0,26.0
347,-1.0,25.0,5.0,-21.0,9.0,29.0,33.0,15.0,-1.0,27.0
348,0.0,24.0,4.0,-20.0,8.0,28.0,34.0,14.0,-2.0,28.0
349,-1.0,25.0,3.0,-21.0,9.0,27.0,33.0,15.0,-3.0,27.0
350,0.0,26.0,4.0,-20.0,10.0,28.0,34.0,16.0,-4.0,26.0
351,1.0,27.0,5.0,-21.0,9.0,27.0,35.0,17.0,-3.0,25.0
352,2.0,26.0,6.0,-22.0,10.0,26.0,36.0,18.0,-4.0,26.0
353,1.0,27.0,5.0,-23.0,11.0,25.0,37.0,19.0,-5.0,27.0
354,0.0,28.0,4.0,-22.0,12.0,24.0,38.0,18.0,-6.0,28.0
355,1.0,27.0,5.0,-23.0,11.0,25.0,37.0,19.0,-5.0,27.0
356,0.0,28.0,4.0,-22.0,12.0,24.0,38.0,18.0,-6.0,28.0
357,1.0,27.0,5.0,-21.0,11.0,25.0,37.0,17.0,-5.0,27.0
358,2.0,26.0,6.0,-22.0,12.0,24.0,36.0,18.0,-6.0,28.0
359,3.0,25.0,7.0,-23.0,13.0,25.0,35.0,19.0,-7.0,29.0
360,4.0,26.0,8.0,-22.0,14.0,26.0,36.0,20.0,-8.0,28.0
361,3.0,25.0,7.0,-23.0,13.0,25.0,35.0,19.0,-9.0,27.0
362,2.0,26.0,6.0,-22.0,12.0,26.0,34.0,18.0,-8.0,26.0
363,3.0,27.0,7.0,-21.0,11.0,25.0,33.0,17.0,-7.0,27.0
364,2.0,28.0,6.0,-20.0,10.0,26.0,34.0,16.0,-6.0,26.0
365,3.0,29.0,7.0,-19.0,11.0,27.0,35.0,17.0,-7.0,25.0
366,2.0,28.0,8.0,-18.0,12.0,26.0,34.0,16.0,-6.0,26.0
367,3.0,27.0,9.0,-17.0,11.0,27.0,35.0,15.0,-5.0,27.0
368,2.0,28.0,10.0,-18.0,10.0,28.0,36.0,14.0,-4.0,28.0
369,1.0,27.0,9.0,-19.0,9.0,27.0,37.0,15.0,-3.0,29.0
370,0.0,26.0,8.0,-20.0,10.0,28.0,38.0,16.0,-4.0,28.0
371,-1.0,27.0,9.0,-21.0,9.0,29.0,39.0,15.0,-3.0,29.0
372,0.0,26.0,8.0,-20.0,10.0,28.0,38.0,16.0,-2.0,28.0
373,1.0,27.0,9.0,-19.0,9.0,27.0,37.0,15.0,-1.0,29.0
374,0.0,28.0,8.0,-18.0,10.0,26.0,38.0,14.0,-2.0,30.0
375,1.0,27.0,9.0,-19.0,11.0,25.0,39.0,13.0,-1.0,31.0
376,2.0,26.0,8.0,-18.0,12.0,24.0,40.0,14.0,-2.0,30.0
377,3.0,27.0,9.0,-17.0,11.0,23.0,39.0,13.0,-1.0,31.0
378,4.0,26.0,8.0,-16.0,10.0,22.0,40.0,14.0,-2.0,32.0
379,3.0,25.0,7.0,-17.0,9.0,21.0,39.0,13.0,-3.0,31.0
380,2.0,24.0,6.0,-16.0,10.0,22.0,40.0,12.0,-4.0,30.0
381,3.0,23.0,7.0,-17.0,11.0,21.0,41.0,11.0,-3.0,29.0
382,4.0,24.0,8.0,-18.0,10.0,20.0,42.0,12.0,-2.0,28.0
383,3.0,25.0,7.0,-17.0,9.0,21.0,43.0,11.0,-1.0,27.0
384,4.0,24.0,8.0,-18.0,10.0,20.0,44.0,12.0,-2.0,28.0
385,5.0,25.0,7.0,-19.0,11.0,21.0,45.0,11.0,-3.0,29.0
386,4.0,26.0,6.0,-18.0,10.0,22.0,44.0,12.0,-4.0,30.0
387,5.0,25.0,5.0,-17.0,9.0,21.0,45.0,13.0,-5.0,31.0
388,4.0,26.0,4.0,-16.0,8.0,22.0,46.0,12.0,-4.0,30.0
389,5.0,27.0,3.0,-17.0,9.0,23.0,45.0,11.0,-3.0,31.0
390,6.0,26.0,2.0,-16.0,10.0,22.0,44.0,12.0,-2.0,30.0
391,7.0,27.0,3.0,-15.0,11.0,23.0,45.0,13.0,-1.0,31.0
392,6.0,26.0,4.0,-14.0,10.0,22.0,46.0,14.0,-2.0,30.0
393,5.0,27.0,5.0,-15.0,11.0,23.0,45.0,15.0,-1.0,29.0
394,6.0,26.0,4.0,-14.0,12.0,22.0,46.0,16.0,-2.0,28.0
395,7.0,27.0,3.0,-15.0,11.0,23.0,47.0,15.0,-3.0,27.0
396,6.0,28.0,2.0,-14.0,12.0,22.0,48.0,14.0,-4.0,28.0
397,7.0,27.0,1.0,-13.0,13.0,21.0,47.0,15.0,-3.0,27.0
398,6.0,26.0,0.0,-14.0,12.0,20.0,46.0,14.0,-4.0,26.0
399,7.0,27.0,-1.0,-15.0,13.0,21.0,45.0,13.0,-3.0,27.0
400,8.0,26.0,0.0,-14.0,12.0,22.0,44.0,12.0,-2.0,26.0
401,9.0,25.0,-1.0,-13.0,11.0,21.0,45.0,11.0,-3.0,27.0
402,8.0,26.0,-2.0,-12.0,12.0,20.0,46.0,10.0,-2.0,28.0
403,9.0,27.0,-1.0,-11.0,13.0,21.0,47.0,11.0,-1.0,29.0
404,8.0,28.0,-2.0,-10.0,12.0,22.0,46.0,12.0,-2.0,28.0
405,7.0,27.0,-1.0,-9.0,11.0,21.0,47.0,13.0,-3.0,27.0
406,8.0,28.0,-2.0,-10.0,10.0,22.0,48.0,14.0,-4.0,26.0
407,7.0,29.0,-1.0,-11.0,11.0,23.0,47.0,15.0,-3.0,25.0
408,8.0,30.0,-2.0,-12.0,12.0,24.0,46.0,14.0,-2.0,26.0
409,7.0,29.0,-3.0,-13.0,11.0,23.0,47.0,15.0,-1.0,27.0
410,8.0,30.0,-2.0,-12.0,12.0,24.0,48.0,16.0,0.0,28.0
411,9.0,29.0,-1.0,-13.0,11.0,25.0,47.0,17.0,-1.0,27.0
412,10.0,28.0,0.0,-14.0,10.0,26.0,46.0,18.0,0.0,26.0
413,11.0,27.0,-1.0,-13.0,11.0,25.0,45.0,19.0,1.0,25.0
414,12.0,28.0,-2.0,-14.0,12.0,26.0,44.0,18.0,2.0,26.0
415,13.0,27.0,-1.0,-13.0,11.0,27.0,43.0,17.0,3.0,25.0
416,14.0,26.0,0.0,-14.0,12.0,26.0,42.0,18.0,2.0,26.0
417,13.0,25.0,-1.0,-15.0,11.0,25.0,41.0,17.0,1.0,25.0
418,12.0,26.0,-2.0,-14.0,10.0,26.0,42.0,16.0,2.0,24.0
419,11.0,25.0,-3.0,-13.0,11.0,27.0,43.0,15.0,1.0,23.0
420,10.0,26.0,-2.0,-14.0,10.0,28.0,44.0,14.0,0.0,24.0
421,9.0,27.0,-1.0,-15.0,11.0,29.0,43.0,13.0,1.0,23.0
422,10.0,26.0,0.0,-16.0,12.0,28.0,44.0,12.0,2.0,22.0
423,9.0,27.0,-1.0,-17.0,13.0,27.0,43.0,13.0,1.0,21.0
424,10.0,26.0,-2.0,-16.0,14.0,26.0,42.0,14.0,2.0,20.0
425,9.0,25.0,-3.0,-17.0,13.0,27.0,43.0,15.0,3.0,21.0
426,8.0,26.0,-4.0,-16.0,12.0,26.0,44.0,14.0,4.0,20.0
427,7.0,25.0,-5.0,-17.0,11.0,25.0,43.0,13.0,3.0,19.0
428,6.0,24.0,-4.0,-16.0,12.0,24.0,42.0,14.0,4.0,20.0
429,5.0,25.0,-5.0,-17.0,13.0,23.0,41.0,15.0,3.0,21.0
430,4.0,26.0,-6.0,-18.0,14.0,22.0,40.0,16.0,2.0,22.0
431,3.0,25.0,-7.0,-19.0,13.0,21.0,39.0,15.0,1.0,21.0
432,4.0,24.0,-6.0,-18.0,12.0,22.0,40.0,14.0,2.0,20.0
433,3.0,25.0,-7.0,-17.0,11.0,23.0,39.0,15.0,1.0,21.0
434,4.0,26.0,-6.0,-16.0,12.0,24.0,40.0,14.0,0.0,20.0
435,3.0,25.0,-7.0,-15.0,13.0,25.0,39.0,13.0,-1.0,21.0
436,4.0,24.0,-6.0,-16.0,14.0,24.0,40.0,12.0,0.0,20.0
437,3.0,25.0,-5.0,-17.0,15.0,25.0,39.0,11.0,1.0,19.0
438,4.0,24.0,-4.0,-18.0,14.0,26.0,38.0,12.0,0.0,18.0
439,3.0,23.0,-5.0,-17.0,15.0,27.0,39.0,11.0,-1.0,17.0
440,2.0,22.0,-4.0,-16.0,14.0,26.0,40.0,12.0,-2.0,16.0
441,1.0,21.0,-5.0,-15.0,15.0,27.0,39.0,11.0,-3.0,15.0
442,2.0,20.0,-4.0,-16.0,16.0,26.0,40.0,10.0,-2.0,16.0
443,3.0,19.0,-3.0,-15.0,15.0,27.0,41.0,9.0,-1.0,15.0
444,4.0,20.0,-4.0,-16.0,16.0,28.0,42.0,8.0,-2.0,16.0
445,5.0,19.0,-5.0,-15.0,15.0,27.0,43.0,7.0,-3.0,17.0
446,6.0,18.0,-4.0,-14.0,14.0,28.0,44.0,6.0,-2.0,18.0
447,7.0,19.0,-3.0,-13.0,15.0,29.0,43.0,5.0,-3.0,17.0
448,8.0,18.0,-4.0,-12.0,16.0,28.0,42.0,6.0,-2.0,16.0
449,9.0,19.0,-3.0,-11.0,17.0,29.0,43.0,7.0,-1.0,17.0
450,10.0,18.0,-2.0,-12.0,16.0,30.0,42.0,8.0,0.0,16.0
451,9.0,17.0,-3.0,-13.0,15.0,29.0,41.0,7.0,-1.0,15.0
452,8.0,18.0,-4.0,-14.0,16.0,28.0,42.0,8.0,-2.0,16.0
453,9.0,19.0,-3.0,-13.0,17.0,29.0,41.0,7.0,-3.0,15.0
454,10.0,18.0,-2.0,-14.0,18.0,28.0,42.0,6.0,-2.0,14.0
455,11.0,19.0,-3.0,-15.0,19.0,29.0,41.0,5.0,-1.0,15.0
456,12.0,18.0,-2.0,-14.0,18.0,30.0,40.0,4.0,0.0,14.0
457,13.0,19.0,-1.0,-15.0,17.0,29.0,41.0,5.0,1.0,15.0
458,12.0,20.0,-2.0,-14.0,16.0,30.0,40.0,6.0,0.0,16.0
459,13.0,21.0,-1.0,-13.0,15.0,29.0,39.0,5.0,-1.0,17.0
460,14.0,20.0,0.0,-14.0,16.0,28.0,38.0,6.0,-2.0,18.0
461,15.0,21.0,1.0,-13.0,17.0,29.0,37.0,5.0,-3.0,17.0
462,14.0,20.0,2.0,-12.0,16.0,28.0,38.0,6.0,-4.0,16.0
463,15.0,19.0,3.0,-13.0,17.0,27.0,37.0,7.0,-5.0,17.0
464,14.0,18.0,4.0,-12.0,18.0,26.0,36.0,6.0,-4.0,18.0
465,15.0,19.0,5.0,-11.0,19.0,27.0,37.0,7.0,-3.0,19.0
466,16.0,20.0,6.0,-10.0,18.0,26.0,36.0,6.0,-4.0,20.0
467,17.0,19.0,7.0,-11.0,17.0,27.0,35.0,7.0,-5.0,19.0
468,16.0,20.0,6.0,-12.0,18.0,26.0,36.0,8.0,-6.0,20.0
469,17.0,21.0,7.0,-11.0,19.0,27.0,37.0,7.0,-7.0,19.0
470,18.0,22.0,8.0,-10.0,20.0,28.0,38.0,8.0,-6.0,20.0
471,19.0,21.0,7.0,-9.0,19.0,27.0,39.0,7.0,-7.0,21.0
472,20.0,20.0,8.0,-10.0,20.0,28.0,38.0,8.0,-8.0,22.0
473,21.0,21.0,9.0,-9.0,21.0,29.0,39.0,9.0,-7.0,23.0
474,22.0,20.0,10.0,-10.0,22.0,30.0,38.0,10.0,-8.0,24.0
475,23.0,21.0,11.0,-9.0,23.0,29.0,37.0,9.0,-9.0,23.0
476,22.0,20.0,10.0,-10.0,22.0,30.0,38.0,10.0,-8.0,24.0
477,21.0,21.0,9.0,-9.0,21.0,31.0,37.0,11.0,-9.0,25.0
478,22.0,22.0,10.0,-10.0,20.0,30.0,36.0,12.0,-8.0,26.0
479,23.0,23.0,9.0,-11.0,21.0,31.0,37.0,11.0,-9.0,27.0
480,22.0,22.0,8.0,-12.0,20.0,30.0,36.0,10.0,-10.0,26.0
481,23.0,21.0,7.0,-11.0,19.0,29.0,37.0,11.0,-11.0,27.0
482,22.0,20.0,6.0,-12.0,18.0,28.0,36.0,10.0,-12.0,26.0
483,21.0,19.0,5.0,-11.0,19.0,29.0,35.0,9.0,-13.0,27.0
484,20.0,18.0,4.0,-12.0,18.0,28.0,34.0,8.0,-14.0,26.0
485,21.0,17.0,5.0,-13.0,19.0,27.0,35.0,7.0,-13.0,27.0
486,20.0,18.0,6.0,-14.0,18.0,28.0,34.0,6.0,-12.0,28.0
487,19.0,19.0,5.0,-13.0,19.0,27.0,35.0,5.0,-11.0,29.0
488,20.0,20.0,4.0,-14.0,18.0,28.0,36.0,6.0,-12.0,28.0
489,19.0,19.0,3.0,-15.0,17.0,27.0,35.0,5.0,-13.0,27.0
490,18.0,20.0,4.0,-16.0,16.0,28.0,34.0,4.0,-12.0,28.0
491,17.0,19.0,3.0,-17.0,15.0,27.0,33.0,3.0,-13.0,29.0
492,16.0,20.0,2.0,-16.0,14.0,28.0,32.0,4.0,-14.0,30.0
493,15.0,21.0,1.0,-17.0,15.0,27.0,31.0,5.0,-15.0,31.0
494,16.0,22.0,2.0,-18.0,14.0,26.0,32.0,6.0,-14.0,30.0
495,17.0,21.0,1.0,-17.0,13.0,25.0,33.0,5.0,-15.0,31.0
496,16.0,20.0,0.0,-18.0,12.0,24.0,32.0,4.0,-16.0,30.0
497,17.0,19.0,1.0,-19.0,13.0,25.0,31.0,5.0,-17.0,31.0
498,18.0,18.0,2.0,-20.0,14.0,24.0,32.0,4.0,-16.0,30.0
499,19.0,17.0,1.0,-19.0,13.0,23.0,33.0,3.0,-17.0,31.0
500,18.0,18.0,0.0,-18.0,14.0,22.0,34.0,2.0,-18.0,32.0
501,19.0,19.0,1.0,-17.0,15.0,23.0,35.0,3.0,-19.0,31.0
502,18.0,20.0,2.0,-18.0,14.0,24.0,36.0,2.0,-20.0,32.0
503,19.0,21.0,1.0,-19.0,13.0,25.0,37.0,3.0,-21.0,31.0
504,18.0,20.0,0.0,-20.0,12.0,24.0,38.0,4.0,-20.0,32.0
505,19.0,19.0,1.0,-21.0,13.0,23.0,37.0,5.0,-21.0,33.0
506,20.0,18.0,2.0,-22.0,12.0,24.0,36.0,6.0,-20.0,32.0
507,19.0,17.0,1.0,-23.0,11.0,23.0,35.0,5.0,-21.0,31.0
508,20.0,18.0,0.0,-24.0,12.0,24.0,36.0,4.0,-22.0,32.0
509,21.0,19.0,1.0,-23.0,13.0,23.0,35.0,3.0,-23.0,31.0
510,22.0,18.0,0.0,-22.0,12.0,22.0,36.0,4.0,-24.0,32.0
511,23.0,17.0,1.0,-23.0,13.0,21.0,37.0,3.0,-23.0,33.0
512,24.0,16.0,2.0,-22.0,12.0,22.0,38.0,2.0,-22.0,34.0
513,25.0,17.0,1.0,-23.0,13.0,23.0,39.0,1.0,-23.0,35.0
514,24.0,16.0,2.0,-22.0,14.0,22.0,38.0,2.0,-22.0,36.0
515,23.0,17.0,1.0,-23.0,15.0,21.0,39.0,3.0,-23.0,37.0
516,22.0,18.0,0.0,-22.0,14.0,22.0,38.0,4.0,-24.0,38.0
517,23.0,17.0,-1.0,-21.0,13.0,21.0,39.0,3.0,-25.0,39.0
518,22.0,18.0,-2.0,-20.0,12.0,22.0,38.0,4.0,-26.0,40.0
519,23.0,17.0,-3.0,-19.0,11.0,21.0,39.0,5.0,-27.0,41.0
520,22.0,16.0,-4.0,-18.0,12.0,22.0,40.0,4.0,-28.0,40.0
521,21.0,15.0,-5.0,-19.0,11.0,21.0,39.0,3.0,-29.0,39.0
522,22.0,16.0,-6.0,-20.0,12.0,22.0,40.0,2.0,-30.0,40.0
523,21.0,17.0,-7.0,-21.0,13.0,21.0,39.0,3.0,-31.0,39.0
524,20.0,16.0,-6.0,-20.0,14.0,20.0,38.0,2.0,-30.0,40.0
525,21.0,17.0,-7.0,-21.0,15.0,21.0,37.0,1.0,-29.0,41.0
526,22.0,16.0,-8.0,-20.0,16.0,20.0,38.0,2.0,-30.0,40.0
527,23.0,15.0,-9.0,-19.0,17.0,19.0,37.0,3.0,-29.0,39.0
528,24.0,16.0,-10.0,-20.0,16.0,20.0,38.0,2.0,-30.0,38.0
529,25.0,17.0,-9.0,-19.0,17.0,21.0,39.0,3.0,-29.0,39.0
530,24.0,18.0,-8.0,-20.0,16.0,22.0,40.0,2.0,-28.0,40.0
531,23.0,17.0,-9.0,-21.0,15.0,21.0,39.0,1.0,-27.0,41.0
532,22.0,18.0,-8.0,-22.0,16.0,22.0,38.0,2.0,-26.0,40.0
533,21.0,17.0,-7.0,-21.0,15.0,21.0,39.0,3.0,-27.0,39.0
534,20.0,16.0,-8.0,-22.0,14.0,22.0,40.0,4.0,-26.0,40.0
535,21.0,17.0,-7.0,-21.0,15.0,21.0,39.0,3.0,-27.0,39.0
536,22.0,16.0,-6.0,-22.0,16.0,20.0,40.0,2.0,-26.0,38.0
537,23.0,15.0,-7.0,-21.0,17.0,19.0,41.0,3.0,-27.0,37.0
538,22.0,14.0,-8.0,-22.0,16.0,20.0,42.0,4.0,-26.0,38.0
539,21.0,15.0,-9.0,-23.0,17.0,19.0,43.0,5.0,-27.0,39.0
540,22.0,16.0,-10.0,-24.0,18.0,20.0,42.0,4.0,-26.0,40.0
541,23.0,17.0,-9.0,-23.0,19.0,19.0,41.0,3.0,-27.0,39.0
542,22.0,18.0,-10.0,-22.0,18.0,20.0,40.0,4.0,-28.0,40.0
543,23.0,17.0,-11.0,-21.0,19.0,19.0,39.0,5.0,-27.0,39.0
544,22.0,16.0,-12.0,-22.0,20.0,20.0,40.0,6.0,-26.0,38.0
545,21.0,15.0,-13.0,-23.0,19.0,19.0,41.0,7.0,-25.0,39.0
546,20.0,16.0,-14.0,-22.0,20.0,18.0,42.0,6.0,-26.0,40.0
547,19.0,17.0,-13.0,-23.0,19.0,19.0,43.0,5.0,-27.0,41.0
548,20.0,16.0,-14.0,-22.0,20.0,18.0,44.0,6.0,-28.0,40.0
549,21.0,15.0,-13.0,-23.0,21.0,19.0,43.0,7.0,-29.0,41.0
550,20.0,16.0,-14.0,-22.0,20.0,20.0,42.0,8.0,-30.0,42.0
551,19.0,15.0,-13.0,-21.0,21.0,19.0,41.0,9.0,-29.0,43.0
552,18.0,14.0,-14.0,-22.0,20.0,18.0,42.0,10.0,-28.0,44.0
553,17.0,13.0,-15.0,-23.0,19.0,17.0,41.0,9.0,-29.0,45.0
554,16.0,14.0,-16.0,-22.0,18.0,18.0,40.0,10.0,-28.0,44.0
555,17.0,15.0,-15.0,-23.0,17.0,17.0,41.0,11.0,-27.0,43.0
556,16.0,14.0,-16.0,-24.0,16.0,16.0,42.0,12.0,-26.0,44.0
557,17.0,15.0,-17.0,-25.0,15.0,17.0,43.0,13.0,-27.0,43.0
558,16.0,14.0,-18.0,-24.0,16.0,18.0,44.0,12.0,-28.0,42.0
559,15.0,13.0,-19.0,-25.0,17.0,19.0,45.0,13.0,-27.0,41.0
560,16.0,14.0,-20.0,-26.0,18.0,20.0,44.0,12.0,-26.0,42.0
561,15.0,15.0,-19.0,-27.0,19.0,21.0,43.0,11.0,-25.0,41.0
562,16.0,14.0,-18.0,-28.0,18.0,22.0,42.0,12.0,-24.0,40.0
563,15.0,15.0,-19.0,-27.0,17.0,23.0,41.0,13.0,-25.0,41.0
564,16.0,16.0,-20.0,-28.0,16.0,24.0,42.0,14.0,-26.0,40.0
565,15.0,15.0,-21.0,-27.0,17.0,25.0,41.0,13.0,-27.0,41.0
566,16.0,14.0,-22.0,-26.0,18.0,24.0,42.0,14.0,-28.0,40.0
567,15.0,13.0,-23.0,-27.0,17.0,23.0,43.0,15.0,-27.0,41.0
568,16.0,14.0,-24.0,-28.0,18.0,24.0,42.0,14.0,-26.0,42.0
569,15.0,15.0,-25.0,-27.0,17.0,23.0,43.0,13.0,-25.0,41.0
570,14.0,16.0,-24.0,-28.0,18.0,24.0,42.0,14.0,-24.0,40.0
571,15.0,17.0,-23.0,-27.0,19.0,23.0,41.0,13.0,-25.0,39.0
572,16.0,16.0,-24.0,-26.0,20.0,22.0,40.0,14.0,-24.0,38.0
573,15.0,15.0,-25.0,-27.0,19.0,21.0,41.0,15.0,-23.0,39.0
574,14.0,14.0,-26.0,-28.0,18.0,20.0,40.0,16.0,-22.0,40.0
575,15.0,15.0,-25.0,-27.0,19.0,21.0,41.0,17.0,-21.0,41.0
576,14.0,14.0,-24.0,-26.0,18.0,20.0,42.0,18.0,-22.0,40.0
577,13.0,15.0,-23.0,-27.0,17.0,21.0,43.0,17.0,-23.0,41.0
578,12.0,16.0,-24.0,-28.0,18.0,20.0,44.0,18.0,-24.0,42.0
579,11.0,17.0,-25.0,-29.0,19.0,19.0,45.0,19.0,-25.0,43.0
580,10.0,16.0,-26.0,-28.0,20.0,20.0,46.0,18.0,-26.0,42.0
581,11.0,17.0,-27.0,-29.0,21.0,21.0,45.0,17.0,-25.0,43.0
582,10.0,18.0,-28.0,-28.0,20.0,20.0,46.0,16.0,-24.0,42.0
583,9.0,17.0,-29.0,-29.0,19.0,19.0,45.0,15.0,-25.0,41.0
584,10.0,16.0,-28.0,-28.0,18.0,20.0,46.0,14.0,-24.0,40.0
585,11.0,17.0,-27.0,-27.0,17.0,19.0,45.0,13.0,-25.0,41.0
586,10.0,18.0,-26.0,-28.0,16.0,20.0,44.0,12.0,-24.0,42.0
587,9.0,17.0,-27.0,-27.0,17.0,21.0,43.0,11.0,-25.0,43.0
588,8.0,16.0,-28.0,-28.0,16.0,20.0,44.0,12.0,-24.0,44.0
589,7.0,15.0,-29.0,-29.0,15.0,21.0,45.0,13.0,-23.0,45.0
590,8.0,16.0,-28.0,-28.0,16.0,20.0,44.0,12.0,-24.0,44.0
591,7.0,17.0,-29.0,-29.0,17.0,19.0,43.0,13.0,-25.0,43.0
592,6.0,16.0,-28.0,-28.0,16.0,18.0,44.0,14.0,-24.0,42.0
593,5.0,17.0,-29.0,-27.0,15.0,19.0,43.0,15.0,-25.0,43.0
594,4.0,18.0,-28.0,-28.0,14.0,20.0,44.0,14.0,-26.0,44.0
595,3.0,17.0,-29.0,-29.0,13.0,19.0,43.0,13.0,-27.0,43.0
596,2.0,16.0,-30.0,-30.0,12.0,20.0,44.0,14.0,-26.0,44.0
597,1.0,15.0,-31.0,-31.0,11.0,19.0,43.0,13.0,-25.0,45.0
598,0.0,14.0,-32.0,-30.0,12.0,20.0,44.0,12.0,-26.0,44.0
599,-1.0,15.0,-31.0,-31.0,11.0,21.0,45.0,11.0,-27.0,45.0
600,0.0,16.0,-30.0,-30.0,10.0,20.0,44.0,10.0,-26.0,46.0
601,-1.0,17.0,-29.0,-31.0,9.0,21.0,45.0,9.0,-27.0,47.0
602,0.0,16.0,-28.0,-30.0,8.0,22.0,46.0,8.0,-26.0,48.0
603,-1.0,17.0,-27.0,-31.0,9.0,23.0,45.0,9.0,-25.0,47.0
604,0.0,16.0,-26.0,-32.0,10.0,22.0,44.0,10.0,-26.0,48.0
605,1.0,17.0,-25.0,-31.0,11.0,23.0,43.0,9.0,-27.0,47.0
606,0.0,16.0,-24.0,-30.0,10.0,22.0,42.0,10.0,-26.0,46.0
607,1.0,15.0,-23.0,-29.0,9.0,23.0,43.0,9.0,-25.0,45.0
608,2.0,14.0,-24.0,-28.0,10.0,22.0,42.0,10.0,-24.0,44.0
609,3.0,13.0,-25.0,-27.0,9.0,21.0,43.0,9.0,-25.0,45.0
610,2.0,14.0,-26.0,-26.0,10.0,20.0,44.0,8.0,-26.0,46.0
611,1.0,15.0,-25.0,-27.0,11.0,21.0,43.0,9.0,-25.0,45.0
612,2.0,14.0,-26.0,-26.0,12.0,20.0,42.0,10.0,-24.0,44.0
613,3.0,15.0,-27.0,-27.0,13.0,21.0,41.0,9.0,-25.0,45.0
614,2.0,16.0,-28.0,-28.0,14.0,20.0,40.0,10.0,-26.0,44.0
615,3.0,15.0,-27.0,-27.0,13.0,21.0,41.0,9.0,-25.0,45.0
616,2.0,14.0,-28.0,-28.0,12.0,20.0,40.0,10.0,-24.0,46.0
